day 2 eff training
rearing (l), nosepoking (p) and grooming (k) rated for 32 minutes
2 min. acclimation and 30 min. session

rat#105

22   507570	   521830	k
23   523583	   525576	l
24   530333	   532786	k
25   544393	   547658	l
26   549270	   552555	l
27   553646	   555709	l
28   557432	   563581	p
29   567336	   567767	l
30   598441	   606813	p
31   609767	   610358	p
32   620933	   626030	l
33   648953	   652839	l
34   714327	   715098	k
35   716851	   721177	k
36   722840	   723440	l
37   728347	   733054	l
38   740355	   741546	l
39   746974	   750129	l
40   754625	   761986	p
41   764880	   767634	l
42   773623	   776937	l
43   790367	   793441	l
44   802664	   806850	l
45   808963	   812218	l
46   813680	   815723	l
47   817796	   825026	k
48   843413	   844494	l
49   845686	   849101	p
50   875429	   880546	k
51   883671	   884682	k
52   886615	   887016	l
53   898122	   898612	l
54   899323	   899924	l
55   902638	   903019	l
56   904411	   905823	l
57   907986	   909047	l
58   914685	   919823	k
59   924059	   938079	k
60   938910	   939521	l
61   941334	   943387	l
62   946010	   947703	l
63   948604	   949095	l
64   950357	   951659	l
65   965108	   966209	l
66   1000899	   1002051	l
67   1002612	   1003163	p
68   1008911	   1012726	k
69   1014809	   1029100	k
70   1034277	   1034818	k
71   1040476	   1041568	l
72   1046164	   1048818	l
73   1056870	   1058702	l
74   1062478	   1066053	l
75   1069077	   1070489	l
76   1073344	   1073694	p
77   1074275	   1080454	k
78   1089757	   1091379	l
79   1092331	   1094204	l
80   1104909	   1107062	l
81   1110297	   1126200	k
82   1129775	   1131287	l
83   1132358	   1132859	l
84   1133911	   1135713	l
85   1171425	   1171895	p
86   1174729	   1175160	l
87   1180688	   1186927	l
88   1188309	   1191293	l
89   1194077	   1198784	l
90   1216880	   1220755	l
91   1222067	   1224962	l
92   1229608	   1231341	k
93   1232282	   1233604	l
94   1251009	   1269576	l
95   1280722	   1281383	p
96   1293400	   1298037	l
97   1310525	   1312377	l
98   1314460	   1315862	l
99   1325947	   1329392	l
100   1334649	   1341549	l
101   1345064	   1360987	k
102   1362730	   1367837	k
103   1368788	   1372994	k
104   1374116	   1393183	k
105   1396048	   1396729	l
106   1397790	   1401015	k
107   1417609	   1418139	p
108   1421664	   1423697	l
109   1530731	   1550800	p
110   1566553	   1569527	l
111   1577158	   1590808	k
112   1597968	   1598739	l
113   1642692	   1655481	l
114   1711111	   1712833	k
115   1738911	   1768303	p
116   1776084	   1778978	p
117   1784917	   1788191	l
118   1795782	   1798026	l
119   1823722	   1826887	l
120   1879072	   1882237	l
121   1884510	   1884900	p

rat# u10

1   28141	   30584	l
2   31636	   36823	p
3   57393	   59446	l
4   90260	   95658	l
5   114475	   115527	l
6   451990	   456006	p
7   457268	   459832	l
8   531655	   533267	p
9   639690	   655403	k
10   658067	   664346	l
11   688571	   694980	p
12   736820	   742488	l
13   777278	   779211	l
14   807942	   810346	l
15   817626	   826319	p
16   828572	   831246	l
17   832968	   837044	p
18   877492	   881037	l
19   916528	   917890	l
20   925011	   925121	p
21   947383	   949446	l
22   982203	   984937	l
23   990395	   994941	p
24   995292	   996714	l
25   998116	   998426	p
26   1007689	   1011895	l
27   1018144	   1020568	l
28   1041598	   1045874	l
29   1046986	   1047427	p
30   1082918	   1083348	p
31   1123626	   1126901	l
32   1137176	   1139839	l
33   1146759	   1147531	l
34   1148652	   1149814	l
35   1150735	   1152488	l
36   1169342	   1180618	p
37   1183713	   1185265	l
38   1250959	   1252491	k
39   1253583	   1254925	l
40   1269746	   1270648	k
41   1285920	   1286731	k
42   1295363	   1297526	l
43   1303134	   1304266	l
44   1312958	   1313559	k
45   1316854	   1330273	p
46   1332817	   1341029	p
47   1354909	   1357182	l
48   1360357	   1362620	l
49   1365884	   1367367	l
50   1412281	   1414094	l
51   1481190	   1493528	p
52   1521388	   1523621	l
53   1539324	   1541567	l
54   1558722	   1572081	l
55   1590908	   1598970	p
56   1607081	   1652427	k
57   1655761	   1696240	k
58   1698122	   1698663	l
59   1699114	   1700976	k
60   1752671	   1752951	p
61   1766160	   1790004	p
62   1813428	   1817874	l
63   1822461	   1825545	l
64   1840527	   1841248	k
65   1870450	   1877100	l
66   1878091	   1878502	p
67   1880585	   1882417	l

rat# u11

1   6719	   7991	l
2   10214	   11146	l
3   19337	   20789	l
4   22372	   25867	p
5   27169	   29031	p
6   36202	   39637	l
7   43001	   44674	l
8   48680	   50352	l
9   59896	   61728	l
10   76209	   78633	p
11   83850	   84882	l
12   91431	   92633	l
13   127903	   128815	p
14   130607	   133862	p
15   165467	   166869	l
16   174571	   174941	p
17   327420	   329053	p
18   346568	   347840	l
19   393045	   404611	k
20   408687	   411902	p
21   426092	   428666	l
22   448234	   454113	l
23   470336	   475323	p
24   497785	   499928	l
25   595175	   600874	p
26   610968	   612590	p
27   618889	   623827	p
28   652197	   654781	l
29   666658	   668040	l
30   680218	   683653	l
31   713686	   744180	k
32   745081	   795624	k
33   808162	   860767	k
34   863251	   868068	k
35   934653	   935755	k
36   992366	   994399	k
37   1159527	   1160218	p
38   1162501	   1165295	l
39   1288022	   1336361	k
40   1341789	   1351483	k
41   1353686	   1420442	k
42   1423677	   1424979	k
43   1432049	   1433661	k
44   1600431	   1603535	k
45   1638105	   1642591	p
47   1669190	   1670812	p
48   1790634	   1791435	p
49   1829761	   1830732	p
50   1837171	   1838123	p

rat #u12

1   4687	   6079	l
2   10705	   12528	l
3   19478	   20359	p
4   28150	   30674	l
5   34339	   35952	l
6   38065	   38585	p
7   43332	   44874	l
8   52586	   53347	l
9   59355	   60747	l
10   64963	   68208	l
11   83760	   86494	l
12   91501	   94296	p
13   114394	   116568	l
14   132390	   133191	l
15   135695	   139170	l
16   153010	   153961	p
17   157506	   159009	l
18   175152	   177565	p
19   210703	   211324	l
20   215019	   217383	p
21   225284	   228669	l
22   231833	   232314	p
23   257420	   258261	l
24   293392	   297488	p
25   308373	   315904	k
26   371003	   372265	l
27   387397	   388899	p
28   394207	   395699	p
29   396680	   399314	l
30   484116	   485288	p
31   511746	   513428	l
32   741206	   742748	l
33   748526	   752262	l
34   771660	   778429	p
35   780572	   781524	k
36   785790	   789024	p
37   797837	   799560	l
38   800541	   805318	p
39   807791	   811577	p
40   827540	   828671	l
41   849371	   850803	l
42   868228	   869620	l
43   878874	   882940	l
44   886314	   888297	l
45   953791	   957747	l
46   957817	   958078	l
47   960341	   963726	l
48   966089	   966970	l
49   967902	   968653	l
50   976704	   980830	l
51   987029	   992177	l
52   995041	   999768	l
53   1000799	   1004675	p
54   1009281	   1011875	l
55   1026666	   1027698	k
56   1041578	   1045704	l
57   1064080	   1066774	l
58   1070659	   1103016	k
59   1103807	   1104478	l
60   1114042	   1116415	l
61   1117397	   1118608	p
62   1120802	   1123335	l
63   1132008	   1133199	l
64   1156433	   1163082	l
65   1164014	   1166768	l
66   1213655	   1219784	l
67   1227014	   1229217	l
68   1238511	   1244620	l
69   1248235	   1252681	l
70   1258029	   1288222	p
71   1299248	   1304756	p
72   1445959	   1448903	l
73   1504884	   1509270	p
74   1512264	   1517923	l
75   1571960	   1575736	l
76   1584228	   1584729	l
77   1601162	   1601893	l
78   1620410	   1622112	p
79   1623094	   1644004	p
80   1645927	   1646788	p
81   1650273	   1655140	l
82   1720744	   1721656	l
83   1745650	   1812486	k
84   1833146	   1834167	l
85   1836270	   1840727	l
86   1841718	   1845444	l
87   1860605	   1870840	l
88   1882697	   1891860	l
89   1892251	   1913812	p
